,CRASH DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour,injury,land_area_in_sqmi,water_area_in_sqmi,housing_units,occupied_housing_units,median_home_value,population,median_household_income,county,population_density
68,01/04/2023,BROOKLYN,11233,40.67725,-73.92754,ATLANTIC AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4596738,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,15,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
69,01/04/2023,BROOKLYN,11233,40.676647,-73.91647,ATLANTIC AVENUE,SARATOGA AVENUE,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Following Too Closely,Unspecified,Unspecified,Unspecified,4597352,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,Unspecified,Unspecified,Unspecified,0,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
70,01/05/2023,BROOKLYN,11233,40.67652,-73.91432,,,2178      ATLANTIC AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596433,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,19,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
71,01/06/2023,BROOKLYN,11233,40.674652,-73.909164,EASTERN PARKWAY,DEAN STREET,,0,0,0,0,0,0,0,0,TURNING IMPROPERLY,Unspecified,Unspecified,Unspecified,Unspecified,4596950,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,10,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
72,01/06/2023,BROOKLYN,11233,40.6841,-73.9365,,,473       HANCOCK STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597357,Sedan,Sedan,Unspecified,Unspecified,Unspecified,9,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
73,01/07/2023,BROOKLYN,11233,40.67884,-73.921165,,,1916      FULTON STREET,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596218,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
74,01/08/2023,BROOKLYN,11233,40.676342,-73.910934,ATLANTIC AVENUE,,,3,0,0,0,0,0,3,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596429,Sedan,Sedan,Unspecified,Unspecified,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
75,01/08/2023,BROOKLYN,11233,40.676342,-73.910934,ROCKAWAY AVENUE,ATLANTIC AVENUE,,2,0,0,0,0,0,2,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596211,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
76,01/08/2023,BROOKLYN,11233,40.67224,-73.91233,,,1922      PROSPECT PLACE,0,0,0,0,0,0,0,0,OTHER VEHICULAR,Other Vehicular,Unspecified,Unspecified,Unspecified,4596956,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,15,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
77,01/08/2023,BROOKLYN,11233,40.67312,-73.91958,,,425       HOWARD AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597024,Sedan,Sedan,Sedan,Unspecified,Unspecified,0,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
78,01/09/2023,BROOKLYN,11233,40.669476,-73.919975,EASTERN PARKWAY,,,2,0,0,0,0,0,2,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596974,Sedan,Sedan,Unspecified,Unspecified,Unspecified,17,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
79,01/10/2023,BROOKLYN,11233,40.669918,-73.91889,EASTERN PARKWAY,SAINT JOHNS PLACE,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596983,Sedan,Sedan,Unspecified,Unspecified,Unspecified,7,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
80,01/10/2023,BROOKLYN,11233,40.669975,-73.91988,HOWARD AVENUE,SAINT JOHNS PLACE,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596966,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,20,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
81,01/10/2023,BROOKLYN,11233,40.67655,-73.91465,ATLANTIC AVENUE,RADDE PLACE,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4596978,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,10,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
82,01/11/2023,BROOKLYN,11233,40.68708,-73.913895,BUSHWICK AVENUE,,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597176,Sedan,Sedan,Unspecified,Unspecified,Unspecified,14,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
83,01/11/2023,BROOKLYN,11233,40.679935,-73.91389,BOYLAND STREET,MACDOUGAL STREET,,3,0,0,0,0,0,3,0,TRAFFIC CONTROL DISREGARDED,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,4596990,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,6,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
84,01/12/2023,BROOKLYN,11233,40.688744,-73.90875,SCHAEFER STREET,,,0,0,0,0,0,0,0,0,PASSING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4597605,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,16,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
85,01/12/2023,BROOKLYN,11233,40.677414,-73.93033,ATLANTIC AVENUE,,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4597834,Station Wagon/Sport Utility Vehicle,Motorscooter,Sedan,Unspecified,Unspecified,15,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
86,01/12/2023,BROOKLYN,11233,40.677414,-73.93033,ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597898,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,7,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
87,01/12/2023,BROOKLYN,11233,40.680164,-73.93151,STUYVESANT AVENUE,CHAUNCEY STREET,,2,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599505,E-Bike,Sedan,Unspecified,Unspecified,Unspecified,17,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
88,01/13/2023,BROOKLYN,11233,40.68316,-73.93809,MARCUS GARVEY BOULEVARD,HALSEY STREET,,6,0,0,0,0,0,6,0,TURNING IMPROPERLY,Unspecified,Unspecified,Unspecified,Unspecified,4597547,Bus,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,15,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
89,01/13/2023,BROOKLYN,11233,40.67454,-73.92127,,,1819      BERGEN STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598025,Bus,Bus,Unspecified,Unspecified,Unspecified,14,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
90,01/13/2023,BROOKLYN,11233,40.67843,-73.91357,FULTON STREET,BOYLAND STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598024,Ambulance,Sedan,Unspecified,Unspecified,Unspecified,8,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
91,01/13/2023,BROOKLYN,11233,40.674736,-73.925,BERGEN STREET,,,1,0,0,0,0,0,1,0,PHYSICAL DISABILITY,Unspecified,Unspecified,Unspecified,Unspecified,4597854,Sedan,Sedan,Unspecified,Unspecified,Unspecified,0,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
92,01/14/2023,BROOKLYN,11233,40.67698,-73.90803,,,1891      EASTERN PARKWAY,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598027,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,1,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
93,01/15/2023,BROOKLYN,11233,40.67909,-73.90829,SOMERS STREET,STONE AVENUE,,2,0,0,0,0,0,2,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598035,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,11,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
94,01/15/2023,BROOKLYN,11233,40.68046,-73.925545,,,307       PATCHEN AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597954,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,21,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
95,01/16/2023,BROOKLYN,11233,40.677975,-73.91913,HERKIMER STREET,HOWARD AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599513,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,12,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
96,01/17/2023,BROOKLYN,11233,40.683228,-73.907135,BUSHWICK AVENUE,,,0,0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4598422,Flat Bed,Sedan,Unspecified,Unspecified,Unspecified,12,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
97,01/17/2023,BROOKLYN,11233,40.682056,-73.92807,,,378       DECATUR STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599496,Sedan,Sedan,Unspecified,Unspecified,Unspecified,0,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
98,01/18/2023,BROOKLYN,11233,40.673607,-73.908394,,,229       STONE AVENUE,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600080,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,15,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
99,01/19/2023,BROOKLYN,11233,40.677204,-73.91641,,,257       SARATOGA AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599073,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,9,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
100,01/19/2023,BROOKLYN,11233,40.670277,-73.92542,BUFFALO AVENUE,,,1,0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4599531,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,17,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
101,01/19/2023,BROOKLYN,11233,40.670773,-73.917046,,,430       SARATOGA AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599090,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,20,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
102,01/19/2023,BROOKLYN,11233,40.67094,-73.91644,,,1553      EASTERN PARKWAY,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601602,Sedan,Sedan,Unspecified,Unspecified,Unspecified,11,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
103,01/19/2023,BROOKLYN,11233,40.671455,-73.91418,PARK PLACE,BOYLAND STREET,,1,0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4600085,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,17,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
104,01/19/2023,BROOKLYN,11233,40.676647,-73.91647,ATLANTIC AVENUE,SARATOGA AVENUE,,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600092,Sedan,Sedan,Unspecified,Unspecified,Unspecified,17,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
105,01/19/2023,BROOKLYN,11233,40.685913,-73.92062,HOWARD AVENUE,HANCOCK STREET,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601422,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,13,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
106,01/19/2023,BROOKLYN,11233,40.67878,-73.91986,,,1915      FULTON STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601433,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,7,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
107,01/20/2023,BROOKLYN,11233,40.676342,-73.910934,ROCKAWAY AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,TRAFFIC CONTROL DISREGARDED,Unspecified,Unspecified,Unspecified,Unspecified,4600074,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,11,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
108,01/20/2023,BROOKLYN,11233,40.67308,-73.91124,ROCKAWAY AVENUE,EASTERN PARKWAY,,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600081,Sedan,Bus,Unspecified,Unspecified,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
109,01/20/2023,BROOKLYN,11233,40.677414,-73.93033,ATLANTIC AVENUE,,,1,0,0,0,0,0,1,0,PASSING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4600765,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,5,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
110,01/21/2023,BROOKLYN,11233,40.680172,-73.911896,,,235       MACDOUGAL STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602188,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,21,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
111,01/22/2023,BROOKLYN,11233,40.681946,-73.904884,BUSHWICK AVENUE,,,0,0,0,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4600344,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,1,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
112,01/22/2023,BROOKLYN,11233,40.67473,-73.91072,,,2304      DEAN STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600079,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,13,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
113,01/22/2023,BROOKLYN,11233,40.67822,-73.92368,HERKIMER STREET,,,5,0,0,0,0,0,5,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601421,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,20,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
114,01/23/2023,BROOKLYN,11233,40.669174,-73.920715,EASTERN PARKWAY,LINCOLN PLACE,,1,0,0,0,0,0,1,0,REACTION TO UNINVOLVED VEHICLE,Unspecified,Unspecified,Unspecified,Unspecified,4599943,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
115,01/23/2023,BROOKLYN,11233,40.67295,-73.92517,BUFFALO AVENUE,,,1,0,0,0,1,0,0,0,OTHER VEHICULAR,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,Unspecified,4600768,E-Bike,Sedan,Unspecified,Unspecified,Unspecified,0,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
116,01/23/2023,BROOKLYN,11233,40.676647,-73.91647,ATLANTIC AVENUE,SARATOGA AVENUE,,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601583,Sedan,Taxi,Unspecified,Unspecified,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
117,01/23/2023,BROOKLYN,11233,40.680767,-73.90673,BROADWAY,MACDOUGAL STREET,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4602186,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,18,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
118,01/24/2023,BROOKLYN,11233,40.679516,-73.91109,ROCKAWAY AVENUE,,,0,0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4600271,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,18,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
119,01/24/2023,BROOKLYN,11233,40.686146,-73.91866,,,927       HANCOCK STREET,0,0,0,0,0,0,0,0,PASSENGER DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601431,Sedan,Sedan,Unspecified,Unspecified,Unspecified,0,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
120,01/24/2023,BROOKLYN,11233,40.676693,-73.917404,ATLANTIC AVENUE,,,1,0,0,0,0,0,1,0,DRIVER INEXPERIENCE,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4601419,Pick-up Truck,Motorcycle,Unspecified,Unspecified,Unspecified,3,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
121,01/24/2023,BROOKLYN,11233,40.678776,-73.90447,TRUXTON STREET,CONWAY STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602183,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,3,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
122,01/25/2023,BROOKLYN,11233,40.67398,-73.911156,ROCKAWAY AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602177,Ambulance,Unspecified,Unspecified,Unspecified,Unspecified,22,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
123,01/26/2023,BROOKLYN,11233,40.680477,-73.92229,MARION STREET,RALPH AVENUE,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601428,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,16,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
124,01/26/2023,BROOKLYN,11233,40.678276,-73.91076,ROCKAWAY AVENUE,FULTON STREET,,1,0,1,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601601,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,19,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
125,01/27/2023,BROOKLYN,11233,40.672073,-73.91135,ROCKAWAY AVENUE,,,1,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601591,Station Wagon/Sport Utility Vehicle,E-Scooter,Unspecified,Unspecified,Unspecified,0,1,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
126,01/27/2023,BROOKLYN,11233,40.680676,-73.91404,BOYLAND STREET,SUMPTER STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601599,Sedan,E-Bike,Unspecified,Unspecified,Unspecified,23,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
127,01/27/2023,BROOKLYN,11233,40.680637,-73.907875,,,309       MACDOUGAL STREET,0,0,0,0,0,0,0,0,VIEW OBSTRUCTED/LIMITED,Unspecified,Unspecified,Unspecified,Unspecified,4601595,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,3,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
128,01/28/2023,BROOKLYN,11233,40.680897,-73.9185,,,276       MARION STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601427,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,3,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
129,01/28/2023,BROOKLYN,11233,40.687935,-73.9154,HANCOCK STREET,,,0,0,0,0,0,0,0,0,BACKING UNSAFELY,Unspecified,Unspecified,Unspecified,Unspecified,4602014,Sedan,Sedan,Unspecified,Unspecified,Unspecified,23,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
130,01/28/2023,BROOKLYN,11233,40.682568,-73.91713,SARATOGA AVENUE,BAINBRIDGE STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602179,Sedan,Sedan,Unspecified,Unspecified,Unspecified,7,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
131,01/29/2023,BROOKLYN,11233,40.680126,-73.931946,,,107       CHAUNCEY STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602104,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,5,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
132,01/29/2023,BROOKLYN,11233,40.675213,-73.919395,HOWARD AVENUE,DEAN STREET,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602616,E-Bike,Unspecified,Unspecified,Unspecified,Unspecified,17,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
133,01/30/2023,BROOKLYN,11233,40.68121,-73.92243,CHAUNCEY STREET,RALPH AVENUE,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602100,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
134,01/30/2023,BROOKLYN,11233,40.68576,-73.915504,HALSEY STREET,BROADWAY,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602618,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,12,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
135,01/31/2023,BROOKLYN,11233,40.678192,-73.90943,,,2184      FULTON STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602615,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1.35,0.0,29074.0,25693.0,551900.0,67053.0,34492.0,Kings County,49746.0
136,01/02/2023,MANHATTAN,10003,40.733303,-73.985115,,,236       EAST 15 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595243,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,0,0.58,0.0,31078.0,28559.0,817700.0,56024.0,92540.0,New York County,97188.0
137,01/03/2023,MANHATTAN,10003,40.73602,-73.98228,EAST 20 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4595612,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,9,1,0.58,0.0,31078.0,28559.0,817700.0,56024.0,92540.0,New York County,97188.0
138,01/04/2023,MANHATTAN,10003,40.73693,-73.98624,,,129       EAST 19 STREET,1,0,0,0,0,0,0,0,PASSENGER DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4595541,Taxi,E-Bike,Unspecified,Unspecified,Unspecified,22,1,0.58,0.0,31078.0,28559.0,817700.0,56024.0,92540.0,New York County,97188.0
